
0.0000, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 16.29, 0.00, 0.00, 31.70, 0.00, 0.00, 18.03, 0.00, 0.00, 55.08, 0.00, 0.00, 0.00, 0.00, 19.96, 80.05, 0.00, 
0.0002, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
0.0004, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
0.0006, 0.00, 17.40, 0.00, 37.59, 0.00, 32.69, 39.41, 89.50, 28.44, 32.99, 50.38, 0.00, 0.00, 15.88, 14.04, 0.00, 24.21, 65.96, 0.00, 87.89, 31.82, 43.79, 0.00, 0.00, 17.90, 
0.0008, 0.00, 191.59, 258.34, 327.31, 240.45, 238.73, 214.97, 192.21, 234.30, 221.01, 263.47, 219.34, 273.54, 277.83, 223.75, 264.10, 286.07, 220.25, 206.70, 267.61, 258.39, 218.99, 241.79, 291.01, 278.32, 
0.0010, 0.00, 204.25, 195.77, 221.08, 224.89, 203.68, 193.08, 215.88, 214.78, 216.02, 224.70, 217.82, 214.82, 198.13, 247.37, 214.80, 194.42, 211.88, 213.59, 215.65, 213.60, 186.69, 209.60, 230.09, 214.75, 
0.0012, 0.00, 208.11, 243.22, 216.77, 212.96, 215.03, 226.19, 242.73, 230.97, 205.02, 221.04, 218.43, 237.56, 219.18, 237.55, 241.69, 284.56, 229.53, 230.44, 212.24, 202.86, 254.20, 214.19, 250.38, 219.57, 
0.0014, 0.00, 287.66, 286.96, 236.54, 357.22, 312.87, 312.74, 316.31, 247.81, 303.48, 273.39, 241.79, 319.57, 305.86, 178.98, 289.39, 214.26, 260.93, 254.20, 268.79, 276.10, 277.03, 152.70, 275.87, 281.24, 
0.0016, 0.00, 240.33, 239.86, 265.97, 217.26, 281.63, 291.01, 278.03, 232.72, 245.87, 213.16, 236.63, 231.63, 249.28, 222.91, 261.04, 270.33, 221.58, 222.15, 243.31, 239.06, 207.72, 202.55, 301.19, 189.69, 
0.0018, 0.00, 199.35, 180.56, 199.92, 187.60, 195.62, 196.41, 187.75, 207.75, 202.62, 195.36, 195.69, 184.42, 247.78, 209.17, 206.99, 186.49, 191.47, 213.96, 219.70, 195.66, 198.25, 201.93, 218.23, 187.02, 
0.0020, 0.00, 172.66, 177.22, 177.35, 170.99, 175.26, 179.36, 185.88, 172.86, 204.90, 172.51, 182.83, 179.48, 175.28, 178.80, 176.58, 177.61, 192.20, 176.15, 170.66, 165.86, 164.48, 171.30, 177.07, 172.03, 
0.0022, 0.00, 148.78, 160.55, 153.31, 148.08, 164.81, 150.33, 160.97, 160.86, 157.76, 147.16, 148.21, 160.64, 159.08, 154.26, 157.49, 161.13, 161.29, 155.19, 159.90, 160.98, 153.76, 159.03, 160.89, 161.74, 
0.0024, 0.00, 143.20, 130.96, 131.90, 138.44, 129.39, 139.55, 135.35, 135.28, 136.12, 140.88, 154.21, 144.05, 136.36, 133.20, 133.09, 144.17, 146.50, 142.61, 152.60, 134.03, 141.45, 138.74, 133.61, 131.33, 
0.0026, 0.00, 124.52, 124.70, 123.83, 129.67, 119.35, 124.93, 126.66, 132.35, 125.12, 126.20, 120.64, 119.53, 122.74, 126.45, 126.01, 130.08, 122.67, 126.31, 123.55, 119.75, 129.34, 124.03, 133.02, 123.42, 
0.0028, 0.00, 117.54, 112.72, 111.55, 111.63, 112.92, 112.00, 115.04, 111.54, 117.11, 113.12, 112.36, 118.85, 116.04, 111.00, 117.68, 121.73, 121.17, 114.07, 114.91, 114.88, 112.90, 115.68, 112.61, 110.85, 
0.0030, 0.00, 110.97, 112.92, 112.60, 110.94, 107.64, 107.37, 109.54, 107.27, 109.39, 107.78, 110.18, 109.34, 111.34, 108.40, 105.73, 115.98, 104.29, 109.45, 110.16, 111.14, 111.12, 112.96, 107.68, 108.69, 
0.0032, 0.00, 110.40, 110.01, 102.56, 104.64, 107.91, 106.25, 105.12, 106.65, 105.57, 104.84, 111.64, 102.64, 110.91, 106.19, 103.99, 100.53, 104.19, 103.11, 104.32, 101.45, 113.82, 109.30, 107.28, 107.11, 
0.0034, 0.00, 114.02, 112.15, 103.09, 116.47, 115.60, 106.98, 107.81, 118.44, 116.90, 115.01, 106.58, 117.30, 113.03, 119.19, 108.66, 100.63, 115.06, 120.58, 118.09, 114.04, 116.63, 111.61, 122.56, 115.63, 
