
0.0000, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 13.93, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 35.45, 0.00, 
0.0002, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
0.0004, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
0.0006, 0.00, 88.71, 26.62, 87.47, 120.37, 81.00, 59.72, 112.89, 0.00, 54.86, 85.42, 18.49, 32.91, 145.75, 59.44, 116.65, 31.03, 147.11, 109.16, 158.21, 74.58, 37.04, 56.38, 115.93, 141.79, 
0.0008, 0.00, 239.21, 264.55, 251.86, 250.10, 240.20, 248.67, 255.02, 240.12, 244.81, 271.68, 236.82, 249.77, 192.05, 230.57, 235.98, 233.44, 240.91, 222.95, 229.24, 220.72, 205.40, 225.64, 228.12, 248.68, 
0.0010, 0.00, 215.34, 218.22, 218.36, 209.14, 201.45, 230.14, 221.81, 205.25, 214.71, 221.30, 232.56, 200.33, 209.99, 209.34, 213.48, 231.39, 213.06, 225.00, 210.77, 218.19, 205.55, 212.83, 199.75, 226.46, 
0.0012, 0.00, 260.47, 231.48, 223.90, 195.79, 225.28, 233.79, 275.02, 304.11, 238.23, 234.69, 221.17, 241.41, 234.88, 219.38, 235.51, 235.65, 307.16, 285.01, 261.47, 217.00, 249.99, 212.64, 233.02, 307.17, 
0.0014, 0.00, 283.88, 118.80, 314.52, 248.95, 281.27, 187.71, 271.72, 257.16, 295.72, 205.14, 246.54, 208.90, 266.07, 218.21, 279.21, 347.69, 266.68, 199.83, 240.64, 241.88, 285.14, 226.72, 222.55, 332.65, 
0.0016, 0.00, 249.36, 229.45, 223.75, 253.96, 261.48, 274.30, 213.94, 235.50, 280.23, 281.29, 225.07, 284.98, 256.80, 253.49, 275.79, 225.14, 217.23, 260.99, 241.27, 215.07, 235.01, 239.51, 270.18, 255.36, 
0.0018, 0.00, 207.26, 199.31, 203.05, 217.64, 198.92, 228.61, 212.48, 200.46, 222.03, 191.28, 200.42, 219.24, 190.88, 190.02, 211.44, 224.10, 195.73, 204.59, 205.53, 192.09, 235.90, 212.64, 183.45, 197.54, 
0.0020, 0.00, 176.13, 174.61, 180.91, 175.91, 185.50, 178.53, 174.50, 178.71, 183.03, 183.51, 192.88, 171.04, 174.38, 173.18, 172.37, 182.76, 170.72, 177.27, 169.53, 178.17, 168.94, 186.94, 179.21, 176.27, 
0.0022, 0.00, 146.45, 148.16, 154.49, 156.50, 144.83, 144.35, 152.57, 154.98, 151.15, 157.04, 163.34, 156.63, 155.28, 153.27, 157.75, 151.34, 151.71, 150.28, 154.38, 159.06, 153.71, 146.72, 150.74, 159.50, 
0.0024, 0.00, 134.58, 129.57, 129.68, 136.25, 135.24, 124.37, 141.78, 142.72, 128.65, 133.62, 143.04, 128.49, 131.37, 123.54, 134.15, 136.12, 133.19, 140.19, 133.70, 135.80, 149.13, 129.58, 124.76, 128.11, 
0.0026, 0.00, 128.35, 123.41, 118.75, 119.44, 121.58, 116.95, 128.18, 120.85, 115.79, 129.01, 122.38, 124.34, 125.12, 122.03, 114.40, 120.67, 117.90, 113.76, 119.54, 118.18, 123.38, 120.06, 120.97, 117.88, 
0.0028, 0.00, 109.80, 108.61, 114.87, 119.17, 112.74, 113.78, 112.77, 114.03, 111.62, 113.44, 114.15, 112.64, 112.77, 110.83, 112.47, 114.52, 107.52, 112.67, 108.08, 113.10, 109.05, 109.50, 113.35, 109.79, 
0.0030, 0.00, 106.75, 108.09, 105.16, 104.28, 107.03, 103.66, 107.41, 107.98, 107.79, 106.28, 106.24, 109.47, 118.39, 107.55, 110.50, 109.13, 107.63, 103.93, 106.69, 110.80, 108.66, 104.83, 104.67, 109.45, 
0.0032, 0.00, 106.29, 102.16, 101.35, 102.14, 109.59, 105.25, 103.65, 108.28, 103.52, 102.55, 102.20, 103.74, 103.05, 103.78, 108.81, 104.20, 108.53, 102.71, 105.50, 103.54, 104.91, 105.66, 104.99, 105.17, 
0.0034, 0.00, 121.73, 113.69, 113.62, 113.38, 112.65, 105.51, 114.27, 116.48, 110.09, 119.88, 125.24, 114.83, 113.85, 124.98, 120.69, 113.67, 112.06, 115.53, 113.93, 120.91, 112.47, 118.94, 115.50, 119.45, 
0.0036, 0.00, 142.76, 147.49, 138.59, 133.36, 143.88, 131.92, 141.27, 132.74, 147.53, 150.81, 140.18, 140.19, 134.70, 140.12, 142.78, 141.30, 137.78, 142.73, 149.86, 145.72, 146.08, 141.39, 148.97, 140.51, 
0.0038, 0.00, 178.55, 161.86, 165.36, 153.59, 177.32, 144.28, 176.16, 171.05, 169.39, 162.60, 173.81, 176.48, 158.93, 194.73, 154.88, 192.09, 177.65, 152.88, 175.71, 172.62, 178.31, 167.03, 152.04, 140.99, 
0.0040, 0.00, 191.66, 207.47, 176.57, 176.68, 228.82, 241.87, 198.12, 187.48, 191.84, 251.54, 183.54, 167.37, 175.17, 208.28, 203.53, 198.78, 179.39, 199.64, 169.55, 213.34, 201.59, 198.68, 176.36, 231.23, 
0.0042, 0.00, 179.09, 231.79, 204.01, 224.04, 110.17, 205.53, 154.67, 175.10, 134.44, 121.73, 161.75, 82.67, 200.44, 217.40, 198.84, 133.56, 205.98, 158.43, 205.67, 104.91, 98.96, 164.13, 129.00, 205.33, 
0.0044, 0.00, 0.00, 29.22, 0.00, 0.00, 0.00, 0.00, 45.82, 0.00, 0.00, 95.70, 40.06, 46.11, 173.07, 29.07, 0.00, 26.21, 0.00, 0.00, 49.80, 0.00, 69.18, 53.01, 0.00, 34.60, 
0.0046, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
0.0048, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
