
0.0000, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 14.16, 0.00, 0.00, 0.00, 38.50, 0.00, 0.00, 74.10, 0.00, 0.00, 0.00, 0.00, 0.00, 
0.0002, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
0.0004, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
0.0006, 0.00, 32.55, 0.00, 44.38, 0.00, 0.00, 36.13, 0.00, 13.79, 42.51, 0.00, 23.98, 0.00, 45.60, 0.00, 0.00, 0.00, 16.79, 0.00, 18.21, 24.16, 23.18, 0.00, 0.00, 66.81, 
0.0008, 0.00, 222.84, 243.97, 229.73, 210.80, 177.42, 209.04, 273.92, 259.59, 266.77, 264.65, 281.76, 266.26, 237.51, 240.63, 240.76, 269.28, 198.61, 267.74, 222.73, 267.04, 271.11, 272.20, 187.83, 215.03, 
0.0010, 0.00, 202.89, 213.69, 191.80, 214.04, 247.67, 217.23, 208.02, 218.34, 208.99, 235.68, 211.57, 234.66, 222.46, 226.56, 204.78, 203.38, 231.68, 205.11, 205.28, 230.02, 215.03, 196.22, 214.98, 199.16, 
0.0012, 0.00, 249.34, 222.97, 227.28, 219.62, 214.44, 210.81, 262.71, 247.23, 255.43, 218.14, 210.50, 223.72, 251.57, 227.51, 210.92, 235.13, 208.32, 205.02, 239.14, 231.09, 215.18, 211.59, 206.23, 250.73, 
0.0014, 0.00, 197.65, 298.85, 237.21, 282.26, 484.22, 347.23, 367.05, 247.22, 237.85, 252.49, 327.45, 243.34, 243.35, 163.58, 211.78, 183.95, 244.16, 235.71, 246.44, 325.36, 154.90, 225.13, 209.74, 227.07, 
0.0016, 0.00, 214.94, 202.08, 273.20, 238.36, 225.23, 220.65, 236.47, 191.09, 231.48, 273.17, 268.34, 243.14, 231.98, 298.42, 222.39, 222.25, 227.68, 252.68, 246.62, 207.86, 238.38, 245.54, 224.63, 240.62, 
0.0018, 0.00, 209.84, 190.06, 180.68, 204.45, 192.35, 193.00, 195.33, 197.34, 195.78, 200.70, 196.83, 210.24, 201.29, 178.47, 221.25, 213.68, 191.12, 222.88, 197.32, 178.57, 207.58, 206.62, 193.67, 202.24, 
0.0020, 0.00, 168.86, 170.39, 166.29, 169.23, 183.84, 165.88, 166.80, 182.54, 178.14, 187.23, 179.25, 173.69, 186.50, 174.40, 180.13, 173.93, 188.71, 172.00, 168.64, 187.47, 184.82, 179.23, 178.02, 169.12, 
0.0022, 0.00, 152.01, 164.94, 153.18, 151.62, 147.92, 160.29, 150.00, 146.50, 168.61, 146.80, 142.98, 156.33, 151.35, 152.68, 154.25, 160.26, 159.93, 157.71, 164.37, 156.92, 155.22, 149.37, 159.45, 164.98, 
0.0024, 0.00, 144.20, 128.42, 133.18, 139.46, 145.98, 138.61, 133.16, 140.02, 144.16, 139.95, 146.07, 140.59, 147.86, 136.70, 138.09, 136.74, 132.08, 132.73, 139.06, 135.59, 143.82, 150.04, 141.45, 141.38, 
0.0026, 0.00, 124.10, 124.55, 118.89, 126.45, 124.91, 123.16, 133.57, 129.76, 123.06, 126.30, 137.39, 124.46, 117.09, 133.16, 131.88, 123.40, 127.83, 122.11, 121.71, 127.58, 128.62, 128.50, 123.09, 124.33, 
0.0028, 0.00, 119.13, 120.69, 112.31, 115.52, 116.01, 114.17, 111.54, 112.93, 120.24, 116.65, 119.83, 118.42, 116.19, 114.81, 115.00, 112.24, 113.04, 116.93, 116.91, 116.27, 119.65, 114.98, 111.91, 111.48, 
0.0030, 0.00, 111.85, 108.61, 109.96, 107.17, 114.97, 111.03, 109.86, 109.18, 106.92, 110.62, 113.70, 114.00, 114.35, 114.59, 110.43, 110.50, 109.11, 114.63, 110.78, 106.87, 107.58, 109.40, 112.77, 112.75, 
0.0032, 0.00, 105.89, 106.97, 105.71, 105.87, 108.62, 107.21, 109.25, 107.66, 107.45, 106.94, 105.84, 106.26, 107.14, 103.30, 114.18, 106.06, 114.57, 105.35, 109.35, 104.80, 104.85, 106.84, 113.40, 113.48, 
0.0034, 0.00, 124.98, 118.40, 109.15, 123.27, 124.17, 113.82, 111.23, 110.28, 117.10, 114.39, 109.97, 119.26, 115.53, 113.49, 118.74, 115.85, 116.66, 114.23, 119.46, 125.60, 116.23, 121.06, 120.52, 113.84, 
0.0036, 0.00, 132.61, 146.89, 142.98, 146.08, 134.97, 140.76, 151.72, 134.12, 153.29, 144.50, 130.63, 132.31, 145.45, 135.54, 137.61, 142.15, 157.08, 143.00, 157.60, 160.86, 144.34, 124.10, 140.98, 136.83, 
0.0038, 0.00, 176.76, 156.90, 167.03, 181.89, 179.08, 169.12, 186.04, 173.47, 164.58, 186.37, 179.51, 190.88, 155.44, 169.56, 176.29, 164.28, 208.63, 168.71, 165.18, 169.43, 173.66, 180.82, 182.15, 180.57, 
0.0040, 0.00, 199.99, 200.77, 232.53, 204.75, 187.16, 208.81, 178.70, 183.50, 178.58, 198.76, 204.80, 212.02, 235.67, 209.95, 208.12, 181.47, 199.22, 174.91, 227.38, 199.50, 211.28, 257.56, 168.17, 183.23, 
0.0042, 0.00, 111.54, 229.07, 194.12, 154.53, 137.70, 144.95, 152.82, 166.14, 77.99, 98.01, 189.46, 160.51, 101.16, 133.50, 115.11, 158.49, 113.60, 144.16, 244.25, 146.07, 258.87, 162.74, 140.21, 253.75, 
0.0044, 0.00, 0.00, 0.00, 0.00, 0.00, 71.66, 121.04, 40.28, 31.26, 0.00, 85.90, 0.00, 32.93, 60.78, 0.00, 27.65, 0.00, 63.99, 29.97, 0.00, 17.81, 166.92, 0.00, 0.00, 0.00, 
0.0046, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
0.0048, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
