
0.0000, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
0.0002, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
0.0004, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
0.0006, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 68.05, 0.00, 56.93, 0.00, 0.00, 0.00, 44.36, 28.36, 98.87, 34.96, 0.00, 0.00, 17.55, 
0.0008, 0.00, 276.17, 212.87, 250.26, 295.40, 227.33, 256.50, 256.15, 208.98, 228.96, 208.95, 231.71, 236.81, 207.47, 206.97, 232.54, 256.34, 288.73, 245.69, 290.80, 249.74, 187.38, 214.50, 258.68, 315.68, 
0.0010, 0.00, 206.55, 238.93, 225.41, 215.04, 224.86, 193.15, 217.87, 207.44, 202.90, 197.65, 191.86, 231.54, 230.75, 198.90, 220.56, 199.88, 188.90, 218.48, 215.79, 219.88, 227.26, 208.18, 211.23, 210.27, 
0.0012, 0.00, 203.83, 234.48, 218.11, 215.10, 204.48, 264.56, 232.34, 210.55, 215.47, 208.64, 215.65, 244.68, 231.56, 205.92, 216.41, 233.31, 235.96, 223.99, 220.97, 240.27, 215.39, 232.03, 211.41, 205.51, 
0.0014, 0.00, 211.92, 394.37, 236.73, 229.73, 242.39, 232.48, 255.44, 216.86, 229.99, 234.20, 234.68, 178.90, 357.65, 234.21, 189.74, 220.81, 170.76, 322.26, 167.94, 314.76, 237.87, 218.29, 240.96, 251.05, 
0.0016, 0.00, 214.24, 205.01, 283.16, 226.33, 240.58, 241.97, 221.22, 238.33, 256.27, 268.95, 241.72, 236.81, 235.83, 242.77, 235.84, 202.47, 200.33, 228.38, 236.97, 249.81, 193.74, 206.10, 266.64, 240.40, 
0.0018, 0.00, 186.05, 187.46, 218.60, 206.68, 185.23, 204.08, 190.50, 188.99, 191.28, 195.49, 192.01, 194.29, 205.78, 179.46, 209.18, 207.54, 185.38, 198.71, 187.36, 197.80, 183.33, 216.65, 198.57, 181.38, 
0.0020, 0.00, 173.78, 183.72, 183.78, 174.57, 169.28, 178.92, 172.78, 170.57, 174.66, 172.49, 177.35, 173.51, 178.46, 187.62, 173.67, 176.03, 178.52, 165.16, 167.22, 180.54, 179.90, 185.05, 169.94, 166.71, 
