
0.0000, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 38.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
0.0002, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
0.0004, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
0.0006, 0.00, 102.37, 75.56, 113.08, 38.18, 45.05, 115.06, 44.62, 45.72, 65.89, 115.92, 108.84, 114.71, 56.95, 95.61, 14.91, 133.66, 0.00, 98.03, 0.00, 94.38, 179.33, 158.34, 52.96, 161.57, 
0.0008, 0.00, 214.06, 223.54, 225.96, 224.96, 236.70, 216.25, 209.34, 222.47, 217.87, 202.82, 213.17, 226.62, 237.02, 240.51, 250.87, 204.64, 199.66, 199.90, 216.64, 201.19, 218.43, 240.95, 197.39, 213.39, 
0.0010, 0.00, 234.77, 218.64, 221.71, 206.33, 210.34, 241.43, 194.56, 223.11, 213.99, 208.99, 204.58, 213.66, 220.87, 214.75, 207.57, 217.16, 210.89, 238.47, 226.45, 211.48, 217.70, 219.95, 198.29, 199.75, 
0.0012, 0.00, 219.67, 255.52, 300.75, 256.83, 273.70, 258.54, 282.21, 252.27, 239.56, 260.86, 299.84, 197.41, 276.92, 264.20, 259.22, 251.47, 253.80, 263.34, 250.07, 321.22, 319.19, 308.13, 332.29, 282.29, 
0.0014, 0.00, 275.99, 31.69, 137.88, 140.79, 151.08, 72.13, 138.21, 120.51, 95.91, 76.49, 176.57, 167.52, 150.87, 28.54, 382.52, 244.73, 106.98, 165.95, 125.49, 97.85, 198.22, 0.00, 253.28, 78.11, 
0.0016, 0.00, 286.99, 305.85, 282.05, 300.35, 252.56, 359.95, 272.86, 277.61, 266.83, 200.52, 282.50, 230.11, 256.44, 262.40, 256.37, 321.48, 276.03, 274.91, 230.94, 197.31, 193.33, 257.75, 258.70, 249.19, 
0.0018, 0.00, 216.29, 273.78, 226.55, 229.56, 201.41, 217.86, 225.79, 262.41, 251.08, 214.13, 243.05, 219.78, 239.19, 210.34, 235.30, 210.36, 210.41, 209.60, 233.59, 236.04, 223.99, 243.73, 210.49, 215.35, 
0.0020, 0.00, 169.81, 164.81, 174.35, 174.23, 165.95, 169.19, 175.84, 187.84, 174.01, 178.53, 174.01, 173.81, 182.25, 181.70, 177.82, 177.42, 170.52, 167.60, 171.79, 175.30, 186.48, 187.12, 180.12, 168.22, 
0.0022, 0.00, 150.20, 145.51, 156.52, 157.56, 157.91, 155.15, 153.38, 150.88, 149.99, 156.69, 152.38, 156.68, 151.36, 152.23, 152.65, 161.54, 151.30, 155.16, 160.08, 158.25, 158.02, 161.06, 153.51, 148.83, 
0.0024, 0.00, 138.85, 139.48, 144.28, 135.48, 141.46, 141.03, 142.61, 137.76, 135.13, 136.96, 133.69, 138.42, 141.07, 134.37, 135.40, 138.94, 133.74, 135.12, 139.60, 140.49, 137.01, 131.72, 141.49, 136.25, 
0.0026, 0.00, 131.32, 121.07, 128.88, 131.14, 126.55, 129.68, 125.35, 126.88, 128.77, 133.58, 131.32, 132.61, 121.06, 128.41, 126.31, 132.56, 129.72, 131.16, 118.84, 126.01, 122.64, 124.37, 123.22, 131.83, 
0.0028, 0.00, 123.08, 119.69, 125.10, 120.35, 119.64, 117.30, 115.25, 121.45, 119.10, 120.88, 122.54, 121.57, 116.56, 124.25, 123.21, 116.14, 123.83, 121.20, 118.66, 116.15, 119.50, 118.16, 115.98, 120.44, 
0.0030, 0.00, 112.80, 109.00, 116.80, 111.84, 110.42, 111.98, 115.14, 111.34, 109.66, 113.76, 116.03, 114.01, 113.62, 116.39, 108.98, 111.87, 117.34, 113.09, 114.03, 119.71, 114.33, 115.02, 116.52, 111.75, 
0.0032, 0.00, 112.13, 109.14, 109.13, 109.03, 110.18, 108.97, 112.12, 108.88, 111.45, 110.90, 112.87, 109.99, 109.80, 106.80, 107.79, 104.06, 111.92, 113.50, 110.85, 109.06, 109.22, 109.67, 113.85, 107.97, 
0.0034, 0.00, 135.80, 140.59, 127.89, 123.82, 128.17, 128.09, 128.28, 132.79, 122.98, 134.96, 125.25, 131.48, 137.36, 141.45, 129.63, 128.97, 123.49, 133.84, 132.93, 131.23, 134.28, 127.16, 126.58, 131.59, 
0.0036, 0.00, 163.68, 165.23, 159.33, 160.76, 159.06, 163.10, 173.94, 153.22, 161.30, 141.00, 155.71, 163.28, 161.16, 164.36, 153.45, 167.06, 157.35, 161.38, 157.92, 151.32, 167.24, 169.44, 166.97, 171.61, 
0.0038, 0.00, 191.27, 197.64, 203.33, 198.67, 171.30, 183.56, 201.84, 207.31, 206.26, 195.29, 191.16, 192.52, 171.36, 194.00, 188.97, 192.20, 173.05, 205.77, 186.84, 190.99, 205.03, 193.52, 197.83, 193.58, 
0.0040, 0.00, 238.26, 246.75, 228.88, 223.49, 234.52, 247.39, 222.55, 263.24, 206.62, 235.34, 242.60, 197.53, 235.68, 243.04, 215.78, 245.15, 205.56, 265.68, 248.20, 215.29, 241.22, 233.39, 254.11, 198.84, 
0.0042, 0.00, 119.06, 141.61, 154.04, 147.49, 121.63, 144.58, 212.84, 123.45, 182.28, 137.89, 214.83, 112.29, 268.12, 115.24, 220.10, 186.57, 259.15, 156.75, 165.91, 160.42, 126.37, 220.08, 82.79, 242.31, 
0.0044, 0.00, 55.08, 0.00, 0.00, 0.00, 0.00, 0.00, 42.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 69.82, 0.00, 38.69, 0.00, 0.00, 0.00, 13.86, 
0.0046, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
0.0048, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
