
0.0000, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 45.83, 0.00, 0.00, 0.00, 0.00, 0.00, 
0.0002, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
0.0004, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
0.0006, 0.00, 145.88, 106.18, 120.29, 121.27, 147.51, 108.61, 178.74, 95.94, 208.08, 48.37, 190.19, 110.69, 244.74, 58.75, 97.74, 161.55, 212.43, 194.45, 179.21, 81.36, 153.98, 110.33, 99.34, 231.67, 
0.0008, 0.00, 263.16, 239.90, 224.23, 241.93, 254.89, 240.79, 218.33, 221.35, 223.19, 271.57, 228.77, 225.53, 214.72, 288.62, 265.29, 232.84, 232.70, 236.37, 254.22, 230.82, 262.07, 220.07, 246.00, 220.49, 
0.0010, 0.00, 243.60, 241.20, 222.78, 212.57, 198.49, 231.01, 221.01, 223.74, 233.83, 236.32, 266.91, 212.98, 228.62, 202.66, 227.32, 227.34, 212.98, 226.36, 221.15, 228.80, 201.51, 210.56, 256.32, 229.76, 
0.0012, 0.00, 322.84, 260.49, 244.27, 287.79, 334.26, 241.52, 234.92, 223.18, 258.64, 203.68, 291.47, 191.58, 283.94, 236.50, 296.72, 230.60, 280.23, 291.81, 237.90, 246.96, 309.54, 290.59, 295.43, 294.86, 
0.0014, 0.00, 144.48, 220.17, 146.14, 240.25, 171.81, 127.10, 221.98, 158.97, 259.61, 166.12, 359.47, 201.47, 205.33, 37.10, 218.51, 261.06, 263.85, 177.46, 211.80, 220.12, 169.32, 312.68, 224.81, 292.56, 
0.0016, 0.00, 277.91, 378.14, 234.96, 265.91, 271.70, 245.16, 388.81, 221.61, 315.75, 250.47, 336.22, 217.78, 251.56, 234.09, 204.41, 266.71, 239.17, 236.57, 348.67, 279.71, 313.05, 269.22, 252.19, 263.42, 
0.0018, 0.00, 227.39, 286.29, 195.25, 263.23, 223.53, 236.17, 206.15, 209.84, 282.18, 248.11, 227.46, 237.42, 277.07, 268.86, 243.10, 296.01, 273.14, 255.61, 203.07, 222.91, 233.33, 205.69, 239.01, 222.60, 
0.0020, 0.00, 188.62, 200.61, 197.63, 189.54, 189.65, 180.17, 185.29, 173.51, 180.67, 189.80, 209.22, 166.21, 179.05, 181.35, 193.71, 164.97, 169.10, 174.17, 184.99, 175.03, 176.03, 165.10, 185.32, 190.66, 
0.0022, 0.00, 149.81, 147.76, 143.67, 159.40, 149.90, 150.55, 149.45, 152.59, 154.80, 152.96, 150.51, 150.25, 149.77, 152.82, 153.09, 151.47, 151.19, 150.37, 152.63, 150.98, 151.18, 150.90, 142.48, 155.03, 
0.0024, 0.00, 135.07, 133.25, 137.86, 139.10, 134.68, 140.54, 139.86, 136.22, 136.33, 140.55, 141.24, 135.01, 142.64, 143.70, 137.80, 136.24, 137.61, 145.53, 136.37, 140.94, 135.57, 138.80, 145.84, 138.05, 
0.0026, 0.00, 125.74, 126.67, 121.04, 128.36, 125.14, 126.92, 125.07, 127.27, 124.94, 127.09, 123.32, 123.68, 128.85, 129.90, 129.19, 125.40, 130.19, 123.18, 124.90, 130.07, 126.88, 130.55, 127.05, 123.91, 
0.0028, 0.00, 122.87, 118.22, 115.99, 121.19, 117.97, 115.44, 122.32, 119.11, 120.59, 124.06, 121.40, 119.46, 117.95, 117.40, 118.38, 123.15, 125.79, 116.20, 117.89, 123.11, 116.90, 118.58, 123.91, 119.31, 
0.0030, 0.00, 113.71, 113.30, 110.09, 115.43, 110.60, 112.26, 111.74, 114.20, 115.08, 117.84, 114.04, 111.21, 112.15, 115.79, 113.35, 118.89, 115.16, 112.99, 112.42, 112.29, 118.32, 116.43, 116.03, 113.74, 
0.0032, 0.00, 107.83, 110.06, 113.49, 112.71, 111.05, 112.89, 110.59, 113.14, 109.25, 110.77, 113.48, 111.14, 109.79, 108.70, 113.45, 111.44, 111.01, 111.32, 115.75, 110.54, 112.86, 109.57, 107.89, 108.45, 
0.0034, 0.00, 131.10, 142.66, 132.73, 132.12, 138.59, 124.67, 137.68, 135.84, 142.08, 133.21, 134.42, 137.86, 145.53, 146.33, 152.82, 141.02, 136.10, 132.00, 141.82, 148.39, 137.89, 141.35, 142.68, 127.56, 
0.0036, 0.00, 171.55, 156.78, 170.90, 167.01, 154.47, 155.12, 160.31, 135.49, 147.99, 163.99, 166.98, 192.78, 169.84, 168.17, 164.26, 162.66, 169.26, 176.78, 162.11, 178.77, 156.29, 165.66, 184.83, 156.17, 
0.0038, 0.00, 181.49, 181.64, 193.09, 202.64, 209.86, 209.13, 204.87, 212.72, 217.50, 211.29, 219.56, 192.38, 210.75, 182.43, 198.17, 206.49, 205.39, 210.61, 214.13, 188.83, 213.99, 190.85, 202.08, 207.14, 
0.0040, 0.00, 222.05, 240.73, 223.55, 225.81, 256.60, 289.69, 218.77, 204.45, 226.19, 238.20, 210.50, 267.37, 172.04, 219.84, 231.26, 264.85, 231.77, 269.43, 238.23, 247.27, 206.02, 257.85, 214.72, 212.26, 
